nombre_escuela,alcaldia,nivel,anio,matricula_inicial,desertores,tasa_desercion
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2010,871,13,0.0149
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2011,832,20,0.024
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2012,831,16,0.0193
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2013,909,22,0.0242
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2014,861,20,0.0232
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2015,859,21,0.0244
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2016,809,16,0.0198
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2017,809,17,0.021
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2018,859,22,0.0256
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2019,885,16,0.0181
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2020,858,25,0.0291
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2021,855,24,0.0281
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2022,906,15,0.0166
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2023,862,16,0.0186
Escuela Primaria Vasco de Quiroga 04,Xochimilco,Primaria,2024,958,21,0.0219
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2000,308,7,0.0227
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2001,298,7,0.0235
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2002,285,7,0.0246
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2003,302,7,0.0232
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2004,303,8,0.0264
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2005,315,3,0.0095
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2006,310,6,0.0194
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2007,311,7,0.0225
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2008,299,6,0.0201
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2009,297,8,0.0269
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2010,310,7,0.0226
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2011,310,5,0.0161
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2012,314,8,0.0255
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2013,294,6,0.0204
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2014,316,5,0.0158
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2015,317,6,0.0189
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2016,304,3,0.0099
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2017,310,6,0.0194
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2018,324,7,0.0216
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2019,307,4,0.013
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2020,321,9,0.028
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2021,310,8,0.0258
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2022,326,8,0.0245
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2023,309,3,0.0097
Escuela Primaria Frida Kahlo 05,Xochimilco,Primaria,2024,313,6,0.0192
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2000,656,14,0.0213
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2001,682,17,0.0249
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2002,643,12,0.0187
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2003,667,15,0.0225
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2004,681,11,0.0162
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2005,695,15,0.0216
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2006,708,15,0.0212
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2007,633,10,0.0158
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2008,671,11,0.0164
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2009,658,18,0.0274
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2010,652,12,0.0184
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2011,680,10,0.0147
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2012,677,7,0.0103
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2013,670,10,0.0149
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2014,676,13,0.0192
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2015,712,12,0.0169
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2016,729,15,0.0206
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2017,667,14,0.021
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2018,713,11,0.0154
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2019,729,16,0.0219
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2020,667,17,0.0255
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2021,683,22,0.0322
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2022,669,17,0.0254
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2023,718,19,0.0265
Escuela Primaria Octavio Paz 06,Xochimilco,Primaria,2024,697,17,0.0244
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2000,338,6,0.0178
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2001,331,7,0.0211
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2002,327,5,0.0153
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2003,319,7,0.0219
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2004,320,4,0.0125
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2005,329,8,0.0243
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2006,302,6,0.0199
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2007,337,4,0.0119
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2008,329,5,0.0152
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2009,322,6,0.0186
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2010,321,5,0.0156
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2011,333,10,0.03
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2012,341,8,0.0235
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2013,342,6,0.0175
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2014,338,8,0.0237
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2015,344,7,0.0203
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2016,342,10,0.0292
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2017,346,6,0.0173
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2018,337,5,0.0148
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2019,362,9,0.0249
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2020,340,12,0.0353
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2021,346,9,0.026
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2022,350,7,0.02
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2023,350,5,0.0143
Escuela Primaria Jose Vasconcelos 07,Xochimilco,Primaria,2024,333,9,0.027
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2000,877,17,0.0194
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2001,876,21,0.024
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2002,792,13,0.0164
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2003,834,21,0.0252
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2004,849,21,0.0247
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2005,848,21,0.0248
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2006,865,17,0.0197
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2007,885,16,0.0181
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2008,908,13,0.0143
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2009,847,17,0.0201
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2010,841,18,0.0214
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2011,858,18,0.021
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2012,840,13,0.0155
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2013,864,20,0.0231
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2014,915,11,0.012
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2015,863,19,0.022
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2016,880,13,0.0148
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2017,853,17,0.0199
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2018,944,22,0.0233
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2019,884,8,0.009
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2020,842,19,0.0226
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2021,888,24,0.027
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2022,863,18,0.0209
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2023,842,14,0.0166
Escuela Primaria Miguel Hidalgo 08,Xochimilco,Primaria,2024,882,24,0.0272
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2000,330,6,0.0182
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2001,337,9,0.0267
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2002,337,10,0.0297
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2003,342,10,0.0292
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2004,351,7,0.0199
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2005,359,9,0.0251
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2006,350,10,0.0286
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2007,339,5,0.0147
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2008,337,9,0.0267
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2009,360,6,0.0167
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2010,321,6,0.0187
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2011,336,6,0.0179
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2012,336,4,0.0119
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2013,367,6,0.0163
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2014,363,7,0.0193
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2015,337,7,0.0208
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2016,346,7,0.0202
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2017,352,6,0.017
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2018,334,7,0.021
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2019,362,6,0.0166
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2020,354,12,0.0339
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2021,352,10,0.0284
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2022,355,6,0.0169
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2023,344,5,0.0145
Escuela Primaria Moctezuma 09,Xochimilco,Primaria,2024,359,8,0.0223
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2000,305,6,0.0197
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2001,290,4,0.0138
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2002,294,6,0.0204
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2003,296,7,0.0236
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2004,302,6,0.0199
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2005,305,5,0.0164
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2006,316,7,0.0222
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2007,304,5,0.0164
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2008,301,5,0.0166
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2009,294,4,0.0136
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2010,317,5,0.0158
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2011,298,7,0.0235
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2012,309,5,0.0162
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2013,314,8,0.0255
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2014,316,6,0.019
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2015,314,8,0.0255
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2016,327,5,0.0153
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2017,311,7,0.0225
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2018,313,7,0.0224
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2019,333,6,0.018
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2020,300,11,0.0367
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2021,330,10,0.0303
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2022,310,7,0.0226
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2023,315,6,0.019
Escuela Primaria Heroes de Chapultepec 10,Xochimilco,Primaria,2024,309,6,0.0194
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2000,468,12,0.0256
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2001,508,11,0.0217
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2002,480,13,0.0271
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2003,465,14,0.0301
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2004,504,15,0.0298
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2005,467,11,0.0236
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2006,452,11,0.0243
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2007,480,14,0.0292
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2008,508,11,0.0217
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2009,485,12,0.0247
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2010,482,15,0.0311
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2011,486,14,0.0288
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2012,492,13,0.0264
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2013,475,16,0.0337
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2014,487,14,0.0287
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2015,491,9,0.0183
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2016,473,12,0.0254
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2017,477,13,0.0273
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2018,477,12,0.0252
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2019,465,14,0.0301
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2020,498,18,0.0361
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2021,491,15,0.0305
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2022,516,17,0.0329
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2023,492,12,0.0244
Escuela Secundaria Tecnica Benito Juarez 01,Xochimilco,Secundaria,2024,469,13,0.0277
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2000,493,18,0.0365
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2001,531,12,0.0226
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2002,500,13,0.026
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2003,500,15,0.03
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2004,516,14,0.0271
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2005,521,14,0.0269
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2006,520,14,0.0269
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2007,537,14,0.0261
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2008,509,15,0.0295
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2009,521,13,0.025
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2010,487,15,0.0308
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2011,532,12,0.0226
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2012,521,12,0.023
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2013,523,16,0.0306
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2014,514,15,0.0292
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2015,495,11,0.0222
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2016,531,12,0.0226
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2017,505,12,0.0238
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2018,502,15,0.0299
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2019,536,12,0.0224
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2020,503,17,0.0338
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2021,503,18,0.0358
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2022,522,13,0.0249
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2023,538,12,0.0223
Escuela Secundaria Tecnica Sor Juana 02,Xochimilco,Secundaria,2024,516,11,0.0213
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2000,908,21,0.0231
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2001,891,18,0.0202
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2002,894,25,0.028
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2003,909,30,0.033
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2004,981,24,0.0245
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2005,888,27,0.0304
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2006,921,28,0.0304
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2007,924,23,0.0249
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2008,910,25,0.0275
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2009,910,28,0.0308
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2010,882,27,0.0306
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2011,867,23,0.0265
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2012,911,18,0.0198
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2013,865,19,0.022
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2014,924,22,0.0238
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2015,895,28,0.0313
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2016,891,25,0.0281
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2017,902,19,0.0211
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2018,912,26,0.0285
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2019,892,24,0.0269
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2020,904,28,0.031
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2021,944,40,0.0424
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2022,908,26,0.0286
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2023,926,22,0.0238
Escuela Secundaria Tecnica Nezahualcoyotl 03,Xochimilco,Secundaria,2024,967,22,0.0228
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2000,822,24,0.0292
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2001,845,22,0.026
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2002,847,25,0.0295
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2003,893,19,0.0213
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2004,838,16,0.0191
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2005,843,27,0.032
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2006,858,25,0.0291
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2007,851,20,0.0235
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2008,809,26,0.0321
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2009,838,21,0.0251
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2010,801,19,0.0237
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2011,855,23,0.0269
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2012,894,22,0.0246
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2013,852,27,0.0317
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2014,886,18,0.0203
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2015,894,17,0.019
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2016,870,25,0.0287
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2017,864,21,0.0243
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2018,849,14,0.0165
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2019,866,22,0.0254
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2020,902,30,0.0333
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2021,851,27,0.0317
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2022,844,20,0.0237
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2023,840,24,0.0286
Escuela Secundaria Tecnica Vasco de Quiroga 04,Xochimilco,Secundaria,2024,879,18,0.0205
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2000,856,28,0.0327
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2001,860,25,0.0291
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2002,841,20,0.0238
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2003,818,17,0.0208
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2004,825,20,0.0242
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2005,816,18,0.0221
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2006,859,14,0.0163
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2007,899,30,0.0334
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2008,889,24,0.027
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2009,872,24,0.0275
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2010,867,23,0.0265
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2011,823,22,0.0267
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2012,880,24,0.0273
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2013,899,28,0.0311
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2014,856,18,0.021
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2015,904,26,0.0288
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2016,857,21,0.0245
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2017,866,23,0.0266
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2018,913,20,0.0219
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2019,884,24,0.0271
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2020,825,36,0.0436
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2021,884,34,0.0385
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2022,837,28,0.0335
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2023,872,14,0.0161
Escuela Secundaria Tecnica Frida Kahlo 05,Xochimilco,Secundaria,2024,845,18,0.0213
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2000,594,13,0.0219
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2001,621,16,0.0258
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2002,606,13,0.0215
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2003,609,16,0.0263
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2004,614,18,0.0293
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2005,649,21,0.0324
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2006,639,18,0.0282
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2007,655,14,0.0214
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2008,641,19,0.0296
Escuela Secundaria Tecnica Octavio Paz 06,Xochimilco,Secundaria,2009,630,18,0.0286
